Name,SMILES,BoM,Enzyme
DDTC-Me,CCN(CC)C(=S)SC,"<5,6;Desulfuration;R1><7,S;S-Oxidation;R2>",CYP2D6
DDTC-Me,CCN(CC)C(=S)SC,"<5,6;Desulfuration;R1>",CYP2E1
DDTC-Me,CCN(CC)C(=S)SC,"<5,6;Desulfuration;R1><7,S;S-Oxidation;R2>",CYP3A4
DMBA,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"<12,13;EpOxidation;R1><3,4;EpOxidation;R2><1,14;EpOxidation;R3><9,H;Hydroxylation;R4><0,H;Hydroxylation;R5><17,H;Hydroxylation;R6><15,H;Hydroxylation;R7>",CYP1A2
DMBA,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"<12,13;EpOxidation;R1><3,4;EpOxidation;R2><1,14;EpOxidation;R3><9,H;Hydroxylation;R4><0,H;Hydroxylation;R5><17,H;Hydroxylation;R6><15,H;Hydroxylation;R7>",CYP2B6
DMBA,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"<12,13;EpOxidation;R1><3,4;EpOxidation;R2><1,14;EpOxidation;R3><9,H;Hydroxylation;R4><0,H;Hydroxylation;R5><17,H;Hydroxylation;R6><15,H;Hydroxylation;R7>",CYP2C8
DMBA,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"<12,13;EpOxidation;R1><3,4;EpOxidation;R2><1,14;EpOxidation;R3><9,H;Hydroxylation;R4><0,H;Hydroxylation;R5><17,H;Hydroxylation;R6><15,H;Hydroxylation;R7>",CYP2C9
DMBA,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"<12,13;EpOxidation;R1><3,4;EpOxidation;R2><9,H;Hydroxylation;R3><0,H;Hydroxylation;R4><17,H;Hydroxylation;R5><15,H;Hydroxylation;R6>",CYP2E1
DMBA,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"<12,13;EpOxidation;R1><3,4;EpOxidation;R2><1,14;EpOxidation;R3><9,H;Hydroxylation;R4><0,H;Hydroxylation;R5><17,H;Hydroxylation;R6><15,H;Hydroxylation;R7>",CYP3A4
DMXAA,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,"<0,H;Hydroxylation;R1>",CYP1A2
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<0,H;Hydroxylation;R1>",CYP1A2
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP2A6
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<2,H;Hydroxylation;R1>",CYP2C8
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP2C9
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<2,H;Hydroxylation;R1>",CYP2C19
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<2,H;Hydroxylation;R1>",CYP2D6
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<2,H;Hydroxylation;R1>",CYP2E1
FLU-1,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP3A4
GTS-21,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,"<21,H;Oxidation;R1><21,1;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP1A2
GTS-21,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,"<21,H;Oxidation;R1><21,1;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP2E1
GTS-21,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,"<21,H;Oxidation;R1><21,1;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP3A4
Genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,"<16,H;Hydroxylation;R1><13,H;Hydroxylation;R2><5,H;Hydroxylation;R3><8,H;Hydroxylation;R4>",CYP1A2
Genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,"<5,H;Hydroxylation;R1><8,H;Hydroxylation;R2>",CYP2E1
IQ,Cn1c(N)nc2c3cccnc3ccc21,"<3,H;Hydroxylation;R1>",CYP1A2
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1>",CYP1A2
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1>",CYP2B6
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1>",CYP2C8
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1>",CYP2C9
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1>",CYP2C19
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1>",CYP2D6
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1>",CYP2E1
KR-31543,COC(OC)[C@@]1(C)Oc2ccc(N)cc2[C@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@H]1O,"<15,H;Oxidation;R1><15,16;Cleavage;R1><10,H;Hydroxylation;R2>",CYP3A4
MAMC,COc1ccc2c(CN)cc(=O)oc2c1,"<0,H;Oxidation;R1><0,1;Cleavage;R1>",CYP1A2
MAMC,COc1ccc2c(CN)cc(=O)oc2c1,"<0,H;Oxidation;R1><0,1;Cleavage;R1>",CYP2C19
MAMC,COc1ccc2c(CN)cc(=O)oc2c1,"<0,H;Oxidation;R1><0,1;Cleavage;R1>",CYP2D6
MBDB,CC[C@@H](Cc1ccc2c(c1)OCO2)NC,"<14,H;Oxidation;R1><14,13;Cleavage;R1><11,H;Oxidation;R2><11,12;Cleavage;R2><11,10;Cleavage;R2>",CYP1A2
MBDB,CC[C@@H](Cc1ccc2c(c1)OCO2)NC,"<14,H;Oxidation;R1><14,13;Cleavage;R1><11,H;Oxidation;R2><11,12;Cleavage;R2><11,10;Cleavage;R2>",CYP2B6
MBDB,CC[C@@H](Cc1ccc2c(c1)OCO2)NC,"<14,H;Oxidation;R1><14,13;Cleavage;R1><11,H;Oxidation;R2><11,12;Cleavage;R2><11,10;Cleavage;R2>",CYP2C19
MBDB,CC[C@@H](Cc1ccc2c(c1)OCO2)NC,"<14,H;Oxidation;R1><14,13;Cleavage;R1><11,H;Oxidation;R2><11,12;Cleavage;R2><11,10;Cleavage;R2>",CYP2D6
MBDB,CC[C@@H](Cc1ccc2c(c1)OCO2)NC,"<14,H;Oxidation;R1><14,13;Cleavage;R1><11,H;Oxidation;R2><11,12;Cleavage;R2><11,10;Cleavage;R2>",CYP3A4
MDMA,CN[C@H](C)Cc1ccc2c(c1)OCO2,"<0,H;Oxidation;R1><0,1;Cleavage;R1><12,H;Oxidation;R2><12,13;Cleavage;R2><11,12;Cleavage;R2>",CYP1A2
MDMA,CN[C@H](C)Cc1ccc2c(c1)OCO2,"<0,H;Oxidation;R1><0,1;Cleavage;R1><12,H;Oxidation;R2><12,13;Cleavage;R2><11,12;Cleavage;R2>",CYP2D6
MDMA,CN[C@H](C)Cc1ccc2c(c1)OCO2,"<12,H;Oxidation;R1><11,12;Cleavage;R1><12,13;Cleavage;R1>",CYP3A4
MMAMC,CNCc1cc(=O)oc2cc(OC)ccc12,"<0,H;Oxidation;R1><0,1;Cleavage;R1><12,H;Oxidation;R2><11,12;Cleavage;R2>",CYP1A2
MMAMC,CNCc1cc(=O)oc2cc(OC)ccc12,"<12,H;Oxidation;R1><11,12;Cleavage;R1>",CYP2C19
MMAMC,CNCc1cc(=O)oc2cc(OC)ccc12,"<12,H;Oxidation;R1><11,12;Cleavage;R1>",CYP2D6
MPBP,CC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,"<9,H;Hydroxylation;R1>",CYP1A2
MPBP,CC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,"<9,H;Hydroxylation;R1>",CYP2C19
MPBP,CC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,"<9,H;Hydroxylation;R1>",CYP2D6
MeIQx,Cc1cnc2ccc3c(nc(N)n3C)c2n1,"<11,H;Hydroxylation;R1>",CYP1A2
N7-Methylcyclohexylline,Cc1nc2c(c(=O)n(C)c(=O)n2CC2CCCCC2)n1C,"<13,H;Hydroxylation;R1><14,H;Hydroxylation;R2><15,H;Hydroxylation;R3><16,H;Hydroxylation;R4><17,H;Hydroxylation;R5><18,H;Hydroxylation;R6><0,H;Hydroxylation;R7><20,19;Cleavage;R8><20,H;Oxidation;R8>",CYP1A2
N7-Methylfurafylline,Cc1nc2c(c(=O)n(C)c(=O)n2Cc2ccco2)n1C,"<15,H;Hydroxylation;R1><16,H;Hydroxylation;R2><14,H;Hydroxylation;R3><0,H;Hydroxylation;R4><18,19;Cleavage;R5><19,H;Oxidation;R5>",CYP1A2
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP1A2
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2A6
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2B6
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2C8
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2C9
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2C19
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2D6
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2E1
NDEA,CCN(CC)N=O,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP3A4
NDMA,CN(C)N=O,"<2,H;Oxidation;R1><1,2;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP1A2
NDMA,CN(C)N=O,"<2,H;Oxidation;R1><1,2;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP2A6
NDMA,CN(C)N=O,"<2,H;Oxidation;R1><1,2;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP2C8
NDMA,CN(C)N=O,"<2,H;Oxidation;R1><1,2;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP2C9
NDMA,CN(C)N=O,"<2,H;Oxidation;R1><1,2;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP2D6
NDMA,CN(C)N=O,"<2,H;Oxidation;R1><1,2;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP2E1
NDMA,CN(C)N=O,"<2,H;Oxidation;R1><1,2;Cleavage;R1><0,H;Oxidation;R2><0,1;Cleavage;R2>",CYP3A4
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP1A2
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP2A6
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP2B6
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP2C8
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP2C9
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP2C19
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP2D6
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP2E1
NMBA,CCCCN(C)N=O,"<5,H;Oxidation;R1><5,4;Cleavage;R1><3,H;Oxidation;R2><4,3;Cleavage;R2>",CYP3A4
"N,N-Dimethyl-m-toluamide",CCN(CC)C(=O)c1cccc(C)c1,"<12,H;Hydroxylation;R1>",CYP1A2
"N,N-Dimethyl-m-toluamide",CCN(CC)C(=O)c1cccc(C)c1,"<2,3;Cleavage;R1><3,H;Oxidation;R1><1,2;Cleavage;R2><1,H;Oxidation;R2>",CYP2A6
"N,N-Dimethyl-m-toluamide",CCN(CC)C(=O)c1cccc(C)c1,"<12,H;Hydroxylation;R1>",CYP2B6
"N,N-Dimethyl-m-toluamide",CCN(CC)C(=O)c1cccc(C)c1,"<2,3;Cleavage;R1><3,H;Oxidation;R1><1,2;Cleavage;R2><1,H;Oxidation;R2>",CYP2C19
"N,N-Dimethyl-m-toluamide",CCN(CC)C(=O)c1cccc(C)c1,"<12,H;Hydroxylation;R1>",CYP2D6
"N,N-Dimethyl-m-toluamide",CCN(CC)C(=O)c1cccc(C)c1,"<12,H;Hydroxylation;R1>",CYP2E1
"N,N-Dimethyl-m-toluamide",CCN(CC)C(=O)c1cccc(C)c1,"<2,3;Cleavage;R1><3,H;Oxidation;R1><1,2;Cleavage;R2><1,H;Oxidation;R2>",CYP3A4
N-Desacetyl-indiplon,CNc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,"<0,H;Oxidation;R1><0,1;Cleavage;R1>",CYP1A2
N-Desacetyl-indiplon,CNc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,"<0,H;Oxidation;R1><0,1;Cleavage;R1>",CYP2D6
N-Desacetyl-indiplon,CNc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,"<0,H;Oxidation;R1><0,1;Cleavage;R1>",CYP3A4
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><2,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6><0,H;Hydroxylation;R7><10,H;Hydroxylation;R8>",CYP1A2
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><6,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6><4,5;Cleavage;R7><3,H;Oxidation;R7><5,6;Cleavage;R8><6,H;Oxidation;R8>",CYP2A6
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><2,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6><0,H;Hydroxylation;R7><10,H;Hydroxylation;R8>",CYP2B6
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><2,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6><0,H;Hydroxylation;R7><10,H;Hydroxylation;R8>",CYP2C9
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><2,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6><0,H;Hydroxylation;R7><10,H;Hydroxylation;R8>",CYP2C19
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><2,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6><0,H;Hydroxylation;R7><10,H;Hydroxylation;R8>",CYP2D6
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><2,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6><0,H;Hydroxylation;R7><10,H;Hydroxylation;R8>",CYP2E1
N-Nitrosodiamylamine,CCCCCN(CCCCC)N=O,"<1,H;Hydroxylation;R1><9,H;Hydroxylation;R2><2,H;Hydroxylation;R3><8,H;Hydroxylation;R4><3,H;Hydroxylation;R5><7,H;Hydroxylation;R6>",CYP3A4
O6-Benzylguanine,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,"<14,H;Oxidation;R1><14,15;Reduction;R1>",CYP1A2
O6-Benzylguanine,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,"<14,H;Oxidation;R1><14,15;Reduction;R1>",CYP3A4
PMAMC,CCCNCc1cc(=O)oc2cc(OC)ccc12,"<14,H;Oxidation;R1><13,14;Cleavage;R1><2,H;Oxidation;R2><2,3;Cleavage;R2>",CYP1A2
PMAMC,CCCNCc1cc(=O)oc2cc(OC)ccc12,"<14,H;Oxidation;R1><13,14;Cleavage;R1><2,H;Oxidation;R2><2,3;Cleavage;R2>",CYP2C19
PMAMC,CCCNCc1cc(=O)oc2cc(OC)ccc12,"<14,H;Oxidation;R1><13,14;Cleavage;R1><2,H;Oxidation;R2><2,3;Cleavage;R2>",CYP2D6
PhIP,Cn1c(N)nc2ncc(-c3ccccc3)cc21,"<3,H;Hydroxylation;R1><12,H;Hydroxylation;R2>",CYP1A2
RHP+,OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,"<0,1;Oxidation;R1>",CYP1A2
RHP+,OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,"<0,1;Oxidation;R1>",CYP3A4
TFMPP,FC(F)(F)c1cccc(N2CCNCC2)c1,"<6,H;Hydroxylation;R1><5,H;Hydroxylation;R2>",CYP1A2
TFMPP,FC(F)(F)c1cccc(N2CCNCC2)c1,"<6,H;Hydroxylation;R1><5,H;Hydroxylation;R2>",CYP2D6
TFMPP,FC(F)(F)c1cccc(N2CCNCC2)c1,"<6,H;Hydroxylation;R1><5,H;Hydroxylation;R2>",CYP3A4
ABT-438,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,"<8,H;Hydroxylation;R1>",CYP1A2
ABT-438,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,"<8,H;Hydroxylation;R1>",CYP2C9
ABT-438,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,"<8,H;Hydroxylation;R1>",CYP2C19
ABT-438,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,"<8,H;Hydroxylation;R1>",CYP2D6
ABT-438,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,"<8,H;Hydroxylation;R1>",CYP2E1
ABT-438,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,"<8,H;Hydroxylation;R1>",CYP3A4
ABT-761,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,"<8,H;Hydroxylation;R1>",CYP1A2
ABT-761,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,"<8,H;Hydroxylation;R1>",CYP2C9
ABT-761,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,"<8,H;Hydroxylation;R1>",CYP2C19
ABT-761,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,"<8,H;Hydroxylation;R1>",CYP2D6
ABT-761,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,"<8,H;Hydroxylation;R1>",CYP2E1
ABT-761,C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,"<8,H;Hydroxylation;R1>",CYP3A4
Acenocoumarol,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,"<19,H;Hydroxylation;R1>",CYP1A2
Acenocoumarol,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,"<19,H;Hydroxylation;R1><20,H;Hydroxylation;R2><21,H;Hydroxylation;R3>",CYP2C9
Acenocoumarol,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,"<19,H;Hydroxylation;R1><20,H;Hydroxylation;R2><21,H;Hydroxylation;R3>",CYP2C19
Acetaminophen,CC(=O)Nc1ccc(O)cc1,"<7,8;Oxidation;R1><3,4;Oxidation;R1>",CYP1A2
Acetaminophen,CC(=O)Nc1ccc(O)cc1,"<6,H;Hydroxylation;R1><9,H;Hydroxylation;R2><7,8;Oxidation;R3><3,4;Oxidation;R3>",CYP2A6
Acetaminophen,CC(=O)Nc1ccc(O)cc1,"<7,8;Oxidation;R1><3,4;Oxidation;R1>",CYP2C8
Acetaminophen,CC(=O)Nc1ccc(O)cc1,"<7,8;Oxidation;R1><3,4;Oxidation;R1>",CYP2C9
Acetaminophen,CC(=O)Nc1ccc(O)cc1,"<7,8;Oxidation;R1><3,4;Oxidation;R1>",CYP2D6
Acetaminophen,CC(=O)Nc1ccc(O)cc1,"<6,H;Hydroxylation;R1><9,H;Hydroxylation;R2><7,8;Oxidation;R3><3,4;Oxidation;R3>",CYP2E1
Acetaminophen,CC(=O)Nc1ccc(O)cc1,"<7,8;Oxidation;R1><3,4;Oxidation;R1>",CYP3A4
Acetanilide,CC(=O)Nc1ccccc1,"<5,H;Hydroxylation;R1><9,H;Hydroxylation;R2><7,H;Hydroxylation;R3>",CYP1A2
Aflatoxin B1,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,"<0,H;Oxidation;R1><0,1;Cleavage;R1><13,H;Hydroxylation;R2><18,19;Epoxidation;R3><17,H;Hydroxylation;R4>",CYP1A2
Aflatoxin B1,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,"<0,H;Oxidation;R1><0,1;Cleavage;R1><13,H;Hydroxylation;R2><17,H;Hydroxylation;R3>",CYP2A6
Aflatoxin B1,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,"<13,H;Hydroxylation;R1><18,19;Epoxidation;R2>",CYP3A4
Albendazole,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,"<3,S;S-Oxidation;R1>",CYP1A2
Albendazole,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,"<3,S;S-Oxidation;R1>",CYP3A4
all-trans-Retinal,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,"<13,H;Hydroxylation;R1>",CYP1A2
all-trans-Retinal,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,"<13,H;Hydroxylation;R1>",CYP2C8
all-trans-Retinal,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,"<13,H;Hydroxylation;R1>",CYP2C9
all-trans-Retinal,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,"<13,H;Hydroxylation;R1>",CYP2C19
all-trans-Retinal,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,"<13,H;Hydroxylation;R1>",CYP2D6
all-trans-Retinal,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,"<13,H;Hydroxylation;R1>",CYP3A4
Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,"<20,H;Hydroxylation;R1><17,H;Hydroxylation;R2>",CYP1A2
Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,"<20,H;Hydroxylation;R1><17,H;Hydroxylation;R2>",CYP2C8
Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,"<20,H;Hydroxylation;R1><17,H;Hydroxylation;R2>",CYP2C19
Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,"<20,H;Hydroxylation;R1><17,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3><1,2;Cleavage;R4><2,H;Oxidation;R4>",CYP2D6
Almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,"<20,H;Hydroxylation;R1><17,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3><1,2;Cleavage;R4><2,H;Oxidation;R4>",CYP3A4
Ametryne,CCNc1nc(NC(C)C)nc(SC)n1,"<12,S;S-Oxidation;R1><1,2;Cleavage;R2><1,H;Oxidation;R2><6,7;Cleavage;R3><7,H;Oxidation;R3><8,H;Hydroxylation;R4><9,H;Hydroxylation;R5>",CYP1A2
Ametryne,CCNc1nc(NC(C)C)nc(SC)n1,"<12,S;S-Oxidation;R1><7,H;Oxidation;R2><6,7;Cleavage;R2>",CYP2B6
Ametryne,CCNc1nc(NC(C)C)nc(SC)n1,"<12,S;S-Oxidation;R1><1,2;Cleavage;R2><1,H;Oxidation;R2><6,7;Cleavage;R3><7,H;Oxidation;R3>",CYP3A4
Aminopyrine,CN(C)c1cn(C)n(-c2ccccc2)c1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2>",CYP1A2
Aminopyrine,CN(C)c1cn(C)n(-c2ccccc2)c1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2>",CYP2A6
Aminopyrine,CN(C)c1cn(C)n(-c2ccccc2)c1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2>",CYP2B6
Aminopyrine,CN(C)c1cn(C)n(-c2ccccc2)c1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2>",CYP2C8
